법정동,단지명,floor,지번,area,transaction_price,construction_year,deal_year,위도,경도,가장 가까운 학교,school_distance,가장 가까운 역,subway_distance,가장 가까운 마트,mart_distance,construction_company,단지 고유번호,number_of_buildings,total_floors
익선동,현대뜨레비앙,3,55,46.64,"35,000",2003,2022,37.5751303,126.9900570,서울교동초등학교,168,종로3가역 5호선,283,,,현대건설,11110100051191,1,9
교북동,경희궁자이(4단지),16,126,45.879,"115,000",2017,2022,37.5715566,126.9614259,대신고등학교,219,독립문역 3호선,447,농협하나로유통 풍기인삼하나로마트 서대문점,151,GS건설,11110120356297,3,19
홍파동,경희궁자이(2단지),9,199,84.8359,"199,000",2017,2022,37.5708395,126.9635590,서울금화초등학교,226,서대문역 5호선,626,풍기인삼농협 하나로미니 독립문점,82,GS건설,11110120348218,14,21
평창동,삼성,1,596,84.93,"78,000",1998,2022,37.6109361,126.9786911,,,,,GS더프레시 종로평창점,979,알 수 없음,11110100000077,2,15
교북동,경희궁자이(4단지),7,126,37.2635,"91,000",2017,2022,37.5715566,126.9614259,대신고등학교,219,독립문역 3호선,447,농협하나로유통 풍기인삼하나로마트 서대문점,151,GS건설,11110120356297,3,19
숭인동,종로센트레빌,8,2-1,59.92,"89,800",2008,2022,37.5809832,127.0159311,서울명신초등학교,165,창신역 6호선,182,GS더프레시 성북보문점,282,동부건설,11110120096301,6,12
무악동,인왕산아이파크,3,60,84.858,"134,500",2008,2022,37.5770089,126.9574493,서울독립문초등학교,390,독립문역 3호선,284,GS더프레시 무악현대점,329,HDC현대산업개발,11110120090893,17,15
창신동,창신쌍용2,8,703,54.7,"70,700",1993,2022,37.5803309,127.0117946,서일문화예술고등학교,136,창신역 6호선,325,GS더프레시 성북보문점,638,알 수 없음,11110100050202,7,13
평창동,벽산블루밍평창힐스,4,45,152.06,"155,000",2004,2022,37.6081443,126.9737587,서울예술고등학교,516,,,GS더프레시 종로평창점,454,벽산엔지니어링,11110100248227,3,5
창신동,창신쌍용2,1,703,64.66,"69,000",1993,2022,37.5803309,127.0117946,서일문화예술고등학교,136,창신역 6호선,325,GS더프레시 성북보문점,638,알 수 없음,11110100050202,7,13
숭인동,오성,3,888,56.66,"28,000",1997,2022,37.5773264,127.0200501,서울장로회신학,362,신설동역 우이신설선,291,GS더프레시 성북보문점,349,알 수 없음,11110100000053,1,5
사직동,광화문스페이스본(101동~105동),7,9,158.99,"173,000",2008,2022,37.5744263,126.9689015,서울매동초등학교,390,경복궁역 3호선,450,서서울농협하나로마트 사직점,101,풍림산업,11110120085968,5,14
명륜2가,아남2,2,236,59.4,"87,000",1996,2022,37.5861417,126.9987300,동성중학교,342,혜화역 4호선,536,홈플러스익스프레스 명륜점,145,알 수 없음,11110100050239,1,9
무악동,인왕산아이파크,15,60,157.289,"241,000",2008,2022,37.5770089,126.9574493,서울독립문초등학교,390,독립문역 3호선,284,GS더프레시 무악현대점,329,HDC현대산업개발,11110120090893,17,15
숭인동,종로청계힐스테이트,6,766,114.7153,"121,500",2009,2022,37.5760349,127.0211589,서울장로회신학,189,신설동역 우이신설선,189,GS더프레시 성북보문점,516,현대건설,11110120113622,6,13
내수동,경희궁의아침4단지,14,73,124.17,"185,000",2004,2022,37.5726327,126.9722416,서울덕수초등학교,489,경복궁역 3호선,374,서서울농협하나로마트 사직점,304,쌍용,11110100248194,1,16
교북동,경희궁자이(4단지),8,126,45.879,"114,000",2017,2022,37.5715566,126.9614259,대신고등학교,219,독립문역 3호선,447,농협하나로유통 풍기인삼하나로마트 서대문점,151,GS건설,11110120356297,3,19
숭인동,종로청계힐스테이트,17,766,59.9426,"92,000",2009,2022,37.5760349,127.0211589,서울장로회신학,189,신설동역 우이신설선,189,GS더프레시 성북보문점,516,현대건설,11110120113622,6,13
창신동,창신쌍용1,9,702,79.87,"89,700",1992,2022,37.5805198,127.0140202,서울명신초등학교,128,창신역 6호선,166,GS더프레시 성북보문점,442,알 수 없음,11110100000039,5,14
평동,경희궁자이(3단지),15,233,84.614,"215,000",2017,2022,37.5686050,126.9660555,서울금화초등학교,266,서대문역 5호선,320,하나로마트 서대문점,349,GS건설,11110120348219,8,20
평창동,삼성,2,596,59.97,"67,000",1998,2022,37.6109361,126.9786911,,,,,GS더프레시 종로평창점,979,알 수 없음,11110100000077,2,15
연건동,(60-1),2,60-1,59.63,"48,500",1999,2022,37.5791168,127.0010668,한국방송통신대학교 대학본부,163,혜화역 4호선,333,롯데슈퍼프레시 대학로점,345,알 수 없음,11110100248199,1,6
내수동,경희궁파크팰리스,7,95,147.62,"181,000",2003,2022,37.5741910,126.9705893,서울매동초등학교,497,경복궁역 3호선,327,서서울농협하나로마트 사직점,77,삼성건설,11110100051894,3,16
명륜2가,아남1,9,4,84.9,"120,000",1995,2022,37.5855466,126.9994103,동성중학교,279,혜화역 4호선,448,홈플러스익스프레스 명륜2점,95,알 수 없음,11110100000026,3,20
명륜2가,명륜동주상복합아남아파트,5,237,47.43,"73,000",1999,2022,37.5856190,127.0002684,동성중학교,203,혜화역 4호선,423,홈플러스익스프레스 명륜2점,47,알 수 없음,11110100000027,1,8
숭인동,종로청계힐스테이트,2,766,84.9478,"117,000",2009,2022,37.5760349,127.0211589,서울장로회신학,189,신설동역 우이신설선,189,GS더프레시 성북보문점,516,현대건설,11110120113622,6,13
교북동,경희궁자이(4단지),14,126,37.2635,"92,000",2017,2022,37.5715566,126.9614259,대신고등학교,219,독립문역 3호선,447,농협하나로유통 풍기인삼하나로마트 서대문점,151,GS건설,11110120356297,3,19
홍파동,경희궁자이(2단지),9,199,84.614,"222,500",2017,2022,37.5708395,126.9635590,서울금화초등학교,226,서대문역 5호선,626,풍기인삼농협 하나로미니 독립문점,82,GS건설,11110120348218,14,21
창신동,그린,3,23-326,44.6,"49,000",2002,2022,37.5793267,127.0107024,서일문화예술고등학교,184,창신역 6호선,406,롯데슈퍼프레시 대학로점,605,알 수 없음,11110100000043,1,6
명륜2가,아남2,2,236,114.36,"89,000",1996,2022,37.5861417,126.9987300,동성중학교,342,혜화역 4호선,536,홈플러스익스프레스 명륜점,145,알 수 없음,11110100050239,1,9
숭인동,삼전솔하임2차,6,296-19,16.67,"14,500",2012,2022,37.5724122,127.0167423,오디세이학교,137,동묘앞역 6호선,93,홈플러스익스프레스 숭인점,167,삼전건설,11110120164254,1,10
숭인동,삼전솔하임2차,10,296-19,16.67,"12,000",2012,2022,37.5724122,127.0167423,오디세이학교,137,동묘앞역 6호선,93,홈플러스익스프레스 숭인점,167,삼전건설,11110120164254,1,10
창신동,두산,15,232,59.95,"86,000",1999,2022,37.5742210,127.0142935,서울창신초등학교,198,동묘앞역 1호선,214,홈플러스익스프레스 숭인점,143,알 수 없음,11110100000035,3,23
숭인동,삼전솔하임2차,6,296-19,14.69,"14,500",2012,2022,37.5724122,127.0167423,오디세이학교,137,동묘앞역 6호선,93,홈플러스익스프레스 숭인점,167,삼전건설,11110120164254,1,10
효제동,포레스트힐시티,5,65-2,16.672,"17,900",2017,2022,37.5742239,127.0018283,서울효제초등학교,160,종로5가역 1호선,361,롯데슈퍼프레시 대학로점,780,알 수 없음,11110120347328,1,14
교북동,동아,4,101,59.98,"80,000",1995,2022,37.5714640,126.9620635,대신고등학교,224,독립문역 3호선,495,농협하나로유통 풍기인삼하나로마트 서대문점,114,알 수 없음,11110100000055,1,11
숭인동,종로중흥S클래스,14,202-3,17.811,"13,000",2013,2022,37.5735590,127.0217102,서울장로회신학,151,신설동역 2호선,315,이마트 청계천점,245,중흥건설,11110120177603,1,16
익선동,현대뜨레비앙,3,55,48.54,"38,000",2003,2022,37.5751303,126.9900570,서울교동초등학교,168,종로3가역 5호선,283,,,현대건설,11110100051191,1,9
명륜1가,송림아마레스아파트,2,2-12,84.81,"69,000",2003,2022,37.5906972,126.9977120,서울과학고등학교,116,한성대입구역 4호선,775,이마트에브리데이 성북동점,403,알 수 없음,11110100248204,1,6
사직동,광화문스페이스본(101동~105동),8,9,158.99,"185,000",2008,2022,37.5744263,126.9689015,서울매동초등학교,390,경복궁역 3호선,450,서서울농협하나로마트 사직점,101,풍림산업,11110120085968,5,14
창신동,두산,8,232,59.95,"90,000",1999,2022,37.5742210,127.0142935,서울창신초등학교,198,동묘앞역 1호선,214,홈플러스익스프레스 숭인점,143,알 수 없음,11110100000035,3,23
익선동,현대뜨레비앙,5,55,46.64,"31,700",2003,2022,37.5751303,126.9900570,서울교동초등학교,168,종로3가역 5호선,283,,,현대건설,11110100051191,1,9
무악동,현대,5,82,114.9,"150,000",2000,2022,37.5753907,126.9608065,서울독립문초등학교,129,독립문역 3호선,274,GS더프레시 무악현대점,189,현대건설,11110100000094,12,13
숭인동,종로중흥S클래스,10,202-3,17.811,"13,200",2013,2022,37.5735590,127.0217102,서울장로회신학,151,신설동역 2호선,315,이마트 청계천점,245,중흥건설,11110120177603,1,16
숭인동,삼전솔하임2차,9,296-19,15,"12,200",2012,2022,37.5724122,127.0167423,오디세이학교,137,동묘앞역 6호선,93,홈플러스익스프레스 숭인점,167,삼전건설,11110120164254,1,10
숭인동,종로중흥S클래스,16,202-3,17.811,"13,200",2013,2022,37.5735590,127.0217102,서울장로회신학,151,신설동역 2호선,315,이마트 청계천점,245,중흥건설,11110120177603,1,16
숭인동,종로중흥S클래스,13,202-3,19.466,"13,450",2013,2022,37.5735590,127.0217102,서울장로회신학,151,신설동역 2호선,315,이마트 청계천점,245,중흥건설,11110120177603,1,16
익선동,현대뜨레비앙,3,55,46.64,"35,800",2003,2022,37.5751303,126.9900570,서울교동초등학교,168,종로3가역 5호선,283,,,현대건설,11110100051191,1,9
숭인동,오성,4,888,56.96,"28,000",1997,2022,37.5773264,127.0200501,서울장로회신학,362,신설동역 우이신설선,291,GS더프레시 성북보문점,349,알 수 없음,11110100000053,1,5
숭인동,종로청계힐스테이트,2,766,59.9426,"85,000",2009,2022,37.5760349,127.0211589,서울장로회신학,189,신설동역 우이신설선,189,GS더프레시 성북보문점,516,현대건설,11110120113622,6,13
익선동,현대뜨레비앙,7,55,48.54,"40,000",2003,2022,37.5751303,126.9900570,서울교동초등학교,168,종로3가역 5호선,283,,,현대건설,11110100051191,1,9
충신동,CS타워,5,62-2,21.94,"16,000",2011,2022,37.5751390,127.0040385,서울효제초등학교,235,종로5가역 1호선,512,롯데슈퍼프레시 대학로점,650,알 수 없음,11110120140653,1,15
숭인동,종로중흥S클래스,8,202-3,17.811,"13,300",2013,2022,37.5735590,127.0217102,서울장로회신학,151,신설동역 2호선,315,이마트 청계천점,245,중흥건설,11110120177603,1,16
익선동,현대뜨레비앙,9,55,28.1,"31,000",2003,2022,37.5751303,126.9900570,서울교동초등학교,168,종로3가역 5호선,283,,,현대건설,11110100051191,1,9
숭인동,삼전솔하임2차,8,296-19,16.67,"13,000",2012,2022,37.5724122,127.0167423,오디세이학교,137,동묘앞역 6호선,93,홈플러스익스프레스 숭인점,167,삼전건설,11110120164254,1,10
숭인동,종로중흥S클래스,7,202-3,19.466,"13,570",2013,2022,37.5735590,127.0217102,서울장로회신학,151,신설동역 2호선,315,이마트 청계천점,245,중흥건설,11110120177603,1,16
익선동,현대뜨레비앙,2,55,48.54,"37,500",2003,2022,37.5751303,126.9900570,서울교동초등학교,168,종로3가역 5호선,283,,,현대건설,11110100051191,1,9
숭인동,익성씨티하임,11,1392,15.42,"11,400",2013,2022,37.5737233,127.0227299,서울장로회신학,114,신설동역 2호선,227,이마트 청계천점,276,알 수 없음,11110120182598,1,15
숭인동,익성씨티하임,11,1392,15.42,"11,400",2013,2022,37.5737233,127.0227299,서울장로회신학,114,신설동역 2호선,227,이마트 청계천점,276,알 수 없음,11110120182598,1,15
무악동,경희궁롯데캐슬,2,89,59.6737,"110,000",2019,2022,37.5738242,126.9593223,서울독립문초등학교,99,독립문역 3호선,143,GS더프레시 무악현대점,61,롯데건설,11110120400214,4,15
평동,경희궁자이(3단지),7,233,84.614,"189,000",2017,2022,37.5686050,126.9660555,서울금화초등학교,266,서대문역 5호선,320,하나로마트 서대문점,349,GS건설,11110120348219,8,20
연건동,이화에수풀,13,195-10,16.98,"16,000",2014,2022,37.5754421,127.0018467,홍익대학교 대학로캠퍼스,113,종로5가역 1호선,496,롯데슈퍼프레시 대학로점,650,알 수 없음,11110120284458,1,13
평창동,갑을아파트,11,595,30.46,"18,500",1997,2022,37.6047037,126.9636437,서울세검정초등학교,282,,,GS더프레시 종로구기점,516,갑을건설,11110100000072,1,13
숭인동,종로유케이201,10,201-11,12.01,"9,700",2013,2022,37.5738522,127.0213245,서울장로회신학,147,신설동역 2호선,334,이마트 청계천점,281,알 수 없음,11110120173251,1,13
숭인동,삼전솔하임4차,16,318-2,15.09,"12,510",2014,2022,37.5713352,127.0167111,오디세이학교,147,동묘앞역 6호선,127,홈플러스익스프레스 숭인점,277,삼전건설,11110120290673,1,17
평창동,엘리시아,2,66-1,236.07,"106,076",2009,2022,37.6096834,126.9759355,서울예술고등학교,772,,,GS더프레시 종로평창점,699,알 수 없음,11110120125020,1,5
평창동,엘리시아,3,66-1,213.07,"94,331",2009,2022,37.6096834,126.9759355,서울예술고등학교,772,,,GS더프레시 종로평창점,699,알 수 없음,11110120125020,1,5
숭인동,삼전솔하임2차,5,296-19,16.67,"13,500",2012,2022,37.5724122,127.0167423,오디세이학교,137,동묘앞역 6호선,93,홈플러스익스프레스 숭인점,167,삼전건설,11110120164254,1,10
숭인동,삼전솔하임4차,17,318-2,15.09,"12,350",2014,2022,37.5713352,127.0167111,오디세이학교,147,동묘앞역 6호선,127,홈플러스익스프레스 숭인점,277,삼전건설,11110120290673,1,17
숭인동,종로중흥S클래스,14,202-3,17.811,"13,400",2013,2022,37.5735590,127.0217102,서울장로회신학,151,신설동역 2호선,315,이마트 청계천점,245,중흥건설,11110120177603,1,16
숭인동,삼전솔하임4차,17,318-2,15.09,"12,500",2014,2022,37.5713352,127.0167111,오디세이학교,147,동묘앞역 6호선,127,홈플러스익스프레스 숭인점,277,삼전건설,11110120290673,1,17
명륜2가,아남2,4,236,84.9,"90,000",1996,2022,37.5861417,126.9987300,동성중학교,342,혜화역 4호선,536,홈플러스익스프레스 명륜점,145,알 수 없음,11110100050239,1,9
명륜2가,아남2,4,236,84.9,"90,000",1996,2022,37.5861417,126.9987300,동성중학교,342,혜화역 4호선,536,홈플러스익스프레스 명륜점,145,알 수 없음,11110100050239,1,9
명륜2가,아남2,4,236,84.9,"90,000",1996,2022,37.5861417,126.9987300,동성중학교,342,혜화역 4호선,536,홈플러스익스프레스 명륜점,145,알 수 없음,11110100050239,1,9
충신동,CS타워,10,62-2,21.94,"15,300",2011,2022,37.5751390,127.0040385,서울효제초등학교,235,종로5가역 1호선,512,롯데슈퍼프레시 대학로점,650,알 수 없음,11110120140653,1,15
명륜2가,아남2,4,236,84.9,"90,000",1996,2022,37.5861417,126.9987300,동성중학교,342,혜화역 4호선,536,홈플러스익스프레스 명륜점,145,알 수 없음,11110100050239,1,9
창신동,창신쌍용2,9,703,54.7,"59,500",1993,2022,37.5803309,127.0117946,서일문화예술고등학교,136,창신역 6호선,325,GS더프레시 성북보문점,638,알 수 없음,11110100050202,7,13
연건동,이화에수풀,7,195-10,16.98,"18,600",2014,2022,37.5754421,127.0018467,홍익대학교 대학로캠퍼스,113,종로5가역 1호선,496,롯데슈퍼프레시 대학로점,650,알 수 없음,11110120284458,1,13
숭인동,종로아인스빌,14,1392-1,12.15,"12,000",2013,2022,37.5735721,127.0227340,서울장로회신학,130,신설동역 2호선,236,이마트 청계천점,260,청오건설주식회사,11110120180968,1,15
익선동,운현신화타워,11,30-6,84.26,"65,000",1998,2022,37.5751138,126.9891376,서울교동초등학교,88,종로3가역 5호선,302,,,알 수 없음,11110100000016,1,15
숭인동,종로중흥S클래스,13,202-3,17.811,"12,900",2013,2022,37.5735590,127.0217102,서울장로회신학,151,신설동역 2호선,315,이마트 청계천점,245,중흥건설,11110120177603,1,16
연건동,이화에수풀,9,195-10,19.86,"19,500",2014,2022,37.5754421,127.0018467,홍익대학교 대학로캠퍼스,113,종로5가역 1호선,496,롯데슈퍼프레시 대학로점,650,알 수 없음,11110120284458,1,13
효제동,포레스트힐시티,5,65-2,20.3861,"20,000",2017,2022,37.5742239,127.0018283,서울효제초등학교,160,종로5가역 1호선,361,롯데슈퍼프레시 대학로점,780,알 수 없음,11110120347328,1,14
연건동,이화에수풀,10,195-10,16.98,"20,200",2014,2022,37.5754421,127.0018467,홍익대학교 대학로캠퍼스,113,종로5가역 1호선,496,롯데슈퍼프레시 대학로점,650,알 수 없음,11110120284458,1,13
효제동,포레스트힐시티,5,65-2,16.672,"16,000",2017,2022,37.5742239,127.0018283,서울효제초등학교,160,종로5가역 1호선,361,롯데슈퍼프레시 대학로점,780,알 수 없음,11110120347328,1,14
숭인동,익성씨티하임,14,1392,15.76,"13,000",2013,2022,37.5737233,127.0227299,서울장로회신학,114,신설동역 2호선,227,이마트 청계천점,276,알 수 없음,11110120182598,1,15
누상동,청호그린빌,4,40,29.76,"19,000",1999,2022,37.5806961,126.9663524,배화여자중학교,144,경복궁역 3호선,845,서서울농협하나로마트 사직점,738,알 수 없음,11110100600178,1,5
숭인동,종로청계힐스테이트,18,766,59.9426,"73,000",2009,2022,37.5760349,127.0211589,서울장로회신학,189,신설동역 우이신설선,189,GS더프레시 성북보문점,516,현대건설,11110120113622,6,13
무악동,현대,13,82,60,"75,000",2000,2022,37.5753907,126.9608065,서울독립문초등학교,129,독립문역 3호선,274,GS더프레시 무악현대점,189,현대건설,11110100000094,12,13
홍파동,경희궁자이(2단지),12,199,84.8359,"169,000",2017,2023,37.5708395,126.9635590,서울금화초등학교,226,서대문역 5호선,626,풍기인삼농협 하나로미니 독립문점,82,GS건설,11110120348218,14,21
평창동,갑을아파트,6,595,30.46,"18,900",1997,2023,37.6047037,126.9636437,서울세검정초등학교,282,,,GS더프레시 종로구기점,516,갑을건설,11110100000072,1,13
무악동,현대,6,82,84.92,"99,960",2000,2023,37.5753907,126.9608065,서울독립문초등학교,129,독립문역 3호선,274,GS더프레시 무악현대점,189,현대건설,11110100000094,12,13
인의동,효성쥬얼리시티,17,48-2,84.7,"79,000",2006,2023,37.5714980,126.9986561,서울효제초등학교,431,종로5가역 1호선,261,노브랜드 동대문두타몰점,939,효성건설,11110120056290,1,19
숭인동,숭인한양LEEPS,7,1421-2,12.78,"12,200",2014,2023,37.5736251,127.0223827,서울장로회신학,125,신설동역 2호선,259,이마트 청계천점,257,한양건설,11110120287170,1,11
사직동,광화문스페이스본(106동),12,9-1,163.33,"200,000",2008,2023,37.5735582,126.9677738,서울매동초등학교,449,경복궁역 3호선,579,서서울농협하나로마트 사직점,233,풍림산업,11110120085969,1,13
무악동,인왕산아이파크,16,60,114.931,"155,500",2008,2023,37.5770089,126.9574493,서울독립문초등학교,390,독립문역 3호선,284,GS더프레시 무악현대점,329,HDC현대산업개발,11110120090893,17,15
무악동,현대,9,82,84.92,"105,950",2000,2023,37.5753907,126.9608065,서울독립문초등학교,129,독립문역 3호선,274,GS더프레시 무악현대점,189,현대건설,11110100000094,12,13
연지동,아르젠종로,13,163-3,47.24,"38,000",2015,2023,37.5732566,126.9987247,서울효제초등학교,383,종로5가역 1호선,354,롯데슈퍼프레시 대학로점,985,석장건설주식회사,11110120329931,1,14
내수동,경희궁파크팰리스,13,95,146.39,"185,000",2003,2023,37.5741910,126.9705893,서울매동초등학교,497,경복궁역 3호선,327,서서울농협하나로마트 사직점,77,삼성건설,11110100051894,3,16
무악동,현대,9,82,84.92,"105,950",2000,2023,37.5753907,126.9608065,서울독립문초등학교,129,독립문역 3호선,274,GS더프레시 무악현대점,189,현대건설,11110100000094,12,13
평동,경희궁자이(3단지),4,233,59.8547,"141,000",2017,2023,37.5686050,126.9660555,서울금화초등학교,266,서대문역 5호선,320,하나로마트 서대문점,349,GS건설,11110120348219,8,20
홍파동,경희궁자이(2단지),13,199,84.8359,"189,000",2017,2023,37.5708395,126.9635590,서울금화초등학교,226,서대문역 5호선,626,풍기인삼농협 하나로미니 독립문점,82,GS건설,11110120348218,14,21
창신동,동대문,1,328-17,28.8,"45,000",1966,2023,37.5722773,127.0151913,오디세이학교,267,동묘앞역 6호선,48,홈플러스익스프레스 숭인점,168,LH,11110100000031,1,6
숭인동,종로청계힐스테이트,18,766,59.9426,"72,000",2009,2023,37.5760349,127.0211589,서울장로회신학,189,신설동역 우이신설선,189,GS더프레시 성북보문점,516,현대건설,11110120113622,6,13
내수동,경희궁파크팰리스,13,95,146.39,"185,000",2003,2023,37.5741910,126.9705893,서울매동초등학교,497,경복궁역 3호선,327,서서울농협하나로마트 사직점,77,삼성건설,11110100051894,3,16
홍파동,경희궁자이(2단지),13,199,84.614,"181,000",2017,2023,37.5708395,126.9635590,서울금화초등학교,226,서대문역 5호선,626,풍기인삼농협 하나로미니 독립문점,82,GS건설,11110120348218,14,21
무악동,인왕산아이파크,11,60,84.858,"150,000",2008,2023,37.5770089,126.9574493,서울독립문초등학교,390,독립문역 3호선,284,GS더프레시 무악현대점,329,HDC현대산업개발,11110120090893,17,15
평동,경희궁자이(3단지),16,233,77.6543,"167,000",2017,2023,37.5686050,126.9660555,서울금화초등학교,266,서대문역 5호선,320,하나로마트 서대문점,349,GS건설,11110120348219,8,20
평동,경희궁자이(3단지),9,233,84.614,"172,000",2017,2023,37.5686050,126.9660555,서울금화초등학교,266,서대문역 5호선,320,하나로마트 서대문점,349,GS건설,11110120348219,8,20
평동,경희궁자이(3단지),7,233,84.614,"180,000",2017,2023,37.5686050,126.9660555,서울금화초등학교,266,서대문역 5호선,320,하나로마트 서대문점,349,GS건설,11110120348219,8,20
내수동,경희궁의아침4단지,7,73,124.17,"170,000",2004,2023,37.5726327,126.9722416,서울덕수초등학교,489,경복궁역 3호선,374,서서울농협하나로마트 사직점,304,쌍용,11110100248194,1,16
내수동,경희궁파크팰리스,4,95,146.33,"180,000",2003,2023,37.5741910,126.9705893,서울매동초등학교,497,경복궁역 3호선,327,서서울농협하나로마트 사직점,77,삼성건설,11110100051894,3,16
신문로2가,디팰리스,10,171,118.749,"285,000",2020,2023,37.5686731,126.9720297,예원학교,188,광화문역 5호선,509,홈플러스익스프레스 광화문점,327,대림산업,11110120411929,1,18
무악동,경희궁롯데캐슬,10,89,104.445,"170,000",2019,2023,37.5738242,126.9593223,서울독립문초등학교,99,독립문역 3호선,143,GS더프레시 무악현대점,61,롯데건설,11110120400214,4,15
사직동,광화문스페이스본(101동~105동),8,9,94.51,"143,000",2008,2023,37.5744263,126.9689015,서울매동초등학교,390,경복궁역 3호선,450,서서울농협하나로마트 사직점,101,풍림산업,11110120085968,5,14
무악동,현대,12,82,60,"72,900",2000,2023,37.5753907,126.9608065,서울독립문초등학교,129,독립문역 3호선,274,GS더프레시 무악현대점,189,현대건설,11110100000094,12,13
사직동,광화문스페이스본(101동~105동),12,9,160.85,"190,000",2008,2023,37.5744263,126.9689015,서울매동초등학교,390,경복궁역 3호선,450,서서울농협하나로마트 사직점,101,풍림산업,11110120085968,5,14
인의동,효성쥬얼리시티,9,48-2,98.39,"85,000",2006,2023,37.5714980,126.9986561,서울효제초등학교,431,종로5가역 1호선,261,노브랜드 동대문두타몰점,939,효성건설,11110120056290,1,19
평동,경희궁자이(3단지),18,233,84.8359,"183,500",2017,2023,37.5686050,126.9660555,서울금화초등학교,266,서대문역 5호선,320,하나로마트 서대문점,349,GS건설,11110120348219,8,20
홍파동,경희궁자이(2단지),17,199,77.9737,"162,500",2017,2023,37.5708395,126.9635590,서울금화초등학교,226,서대문역 5호선,626,풍기인삼농협 하나로미니 독립문점,82,GS건설,11110120348218,14,21
홍파동,경희궁자이(2단지),14,199,59.8547,"155,000",2017,2023,37.5708395,126.9635590,서울금화초등학교,226,서대문역 5호선,626,풍기인삼농협 하나로미니 독립문점,82,GS건설,11110120348218,14,21
익선동,현대뜨레비앙,4,55,46.64,"38,000",2003,2023,37.5751303,126.9900570,서울교동초등학교,168,종로3가역 5호선,283,,,현대건설,11110100051191,1,9
인의동,효성쥬얼리시티,14,48-2,92.81,"90,000",2006,2023,37.5714980,126.9986561,서울효제초등학교,431,종로5가역 1호선,261,노브랜드 동대문두타몰점,939,효성건설,11110120056290,1,19
홍파동,경희궁자이(2단지),10,199,84.8359,"180,200",2017,2023,37.5708395,126.9635590,서울금화초등학교,226,서대문역 5호선,626,풍기인삼농협 하나로미니 독립문점,82,GS건설,11110120348218,14,21
홍파동,경희궁자이(2단지),10,199,101.9914,"240,000",2017,2023,37.5708395,126.9635590,서울금화초등학교,226,서대문역 5호선,626,풍기인삼농협 하나로미니 독립문점,82,GS건설,11110120348218,14,21
무악동,경희궁롯데캐슬,15,89,59.6737,"118,000",2019,2023,37.5738242,126.9593223,서울독립문초등학교,99,독립문역 3호선,143,GS더프레시 무악현대점,61,롯데건설,11110120400214,4,15
숭인동,삼전솔하임4차,15,318-2,15.09,"13,400",2014,2023,37.5713352,127.0167111,오디세이학교,147,동묘앞역 6호선,127,홈플러스익스프레스 숭인점,277,삼전건설,11110120290673,1,17
평창동,크래스빌,5,46-1,194.59,"103,000",2003,2023,37.6085184,126.9742830,서울예술고등학교,578,,,GS더프레시 종로평창점,512,금화이앤씨,11110100051187,1,5
무악동,현대,2,82,60,"70,000",2000,2023,37.5753907,126.9608065,서울독립문초등학교,129,독립문역 3호선,274,GS더프레시 무악현대점,189,현대건설,11110100000094,12,13
무악동,현대,9,82,84.92,"118,900",2000,2023,37.5753907,126.9608065,서울독립문초등학교,129,독립문역 3호선,274,GS더프레시 무악현대점,189,현대건설,11110100000094,12,13
숭인동,종로아인스빌,10,1392-1,12.15,"11,000",2013,2023,37.5735721,127.0227340,서울장로회신학,130,신설동역 2호선,236,이마트 청계천점,260,청오건설주식회사,11110120180968,1,15
무악동,현대,14,82,60,"82,800",2000,2023,37.5753907,126.9608065,서울독립문초등학교,129,독립문역 3호선,274,GS더프레시 무악현대점,189,현대건설,11110100000094,12,13
숭인동,버넷하임1,15,1421,17.96,"12,600",2013,2023,37.5737524,127.0223805,서울장로회신학,111,신설동역 2호선,252,이마트 청계천점,271,코렘시스,11110120174782,1,15
숭인동,삼전솔하임4차,15,318-2,15.09,"13,400",2014,2023,37.5713352,127.0167111,오디세이학교,147,동묘앞역 6호선,127,홈플러스익스프레스 숭인점,277,삼전건설,11110120290673,1,17
숭인동,블루빌,5,243,44.56,"28,000",2017,2023,37.5726137,127.0175208,오디세이학교,94,동묘앞역 1호선,121,홈플러스익스프레스 숭인점,196,라메드,11110120349040,1,9
내수동,경희궁의아침4단지,12,73,150.77,"213,000",2004,2023,37.5726327,126.9722416,서울덕수초등학교,489,경복궁역 3호선,374,서서울농협하나로마트 사직점,304,쌍용,11110100248194,1,16
명륜1가,렉스빌,6,19,80.5,"60,000",2006,2023,37.5874682,126.9979908,서울혜화초등학교,250,혜화역 4호선,696,홈플러스익스프레스 명륜점,167,거묵종합건설,11110111998849,1,7
신문로2가,디팰리스,10,171,148.111,"408,000",2020,2023,37.5686731,126.9720297,예원학교,188,광화문역 5호선,509,홈플러스익스프레스 광화문점,327,대림산업,11110120411929,1,18
무악동,현대,5,82,84.92,"108,900",2000,2023,37.5753907,126.9608065,서울독립문초등학교,129,독립문역 3호선,274,GS더프레시 무악현대점,189,현대건설,11110100000094,12,13
무악동,현대,3,82,60,"79,900",2000,2023,37.5753907,126.9608065,서울독립문초등학교,129,독립문역 3호선,274,GS더프레시 무악현대점,189,현대건설,11110100000094,12,13
숭인동,숭인상가,7,204-11,78.75,"65,000",1979,2023,37.5721394,127.0205709,서울다솜관광고등학교,208,동묘앞역 1호선,390,이마트 청계천점,139,알 수 없음,11110100000052,1,8
