법정동,단지명,floor,지번,area,transaction_price,construction_year,위도,경도,가장 가까운 학교,school_distance,가장 가까운 역,subway_distance,가장 가까운 마트,mart_distance,construction_company,단지 고유번호,number_of_buildings,total_floors
숭인동,종로청계힐스테이트,4,766,59.9426,"79,500",2009,37.5760349,127.0211589,서울장로회신학,189,신설동역 우이신설선,189,GS더프레시 성북보문점,516,현대건설,1.11101E+13,6,13
숭인동,종로청계힐스테이트,6,766,59.9426,"82,000",2009,37.5760349,127.0211589,서울장로회신학,189,신설동역 우이신설선,189,GS더프레시 성북보문점,516,현대건설,1.11101E+13,6,13
숭인동,종로청계힐스테이트,8,766,59.9426,"85,500",2009,37.5760349,127.0211589,서울장로회신학,189,신설동역 우이신설선,189,GS더프레시 성북보문점,516,현대건설,1.11101E+13,6,13
숭인동,할리우드파크아파트,2,56-135,69.94,"53,000",2014,37.5788621,127.018119,서울동신초등학교,443,창신역 6호선,256,GS더프레시 성북보문점,184,알 수 없음,1.11101E+13,1,7
숭인동,할리우드파크아파트,4,56-135,75.25,"52,000",2014,37.5788621,127.018119,서울동신초등학교,443,창신역 6호선,256,GS더프레시 성북보문점,184,알 수 없음,1.11101E+13,1,7
숭인동,종로센트레빌,8,02월 01일,59.92,"98,000",2008,37.5809832,127.0159311,서울명신초등학교,165,창신역 6호선,182,GS더프레시 성북보문점,282,동부건설,1.11101E+13,6,12
숭인동,동문A,2,545,59,"31,000",1996,37.5783684,127.0203834,대광초등학교,300,신설동역 우이신설선,320,GS더프레시 성북보문점,251,알 수 없음,1.11101E+13,1,5
숭인동,롯데캐슬천지인,25,76,112.54,"119,500",2004,37.5738554,127.0161891,오디세이학교,275,동묘앞역 1호선,72,홈플러스익스프레스 숭인점,38,롯데건설,1.11101E+13,2,30
숭인동,종로센트레빌,2,02월 01일,59.92,"98,000",2008,37.5809832,127.0159311,서울명신초등학교,165,창신역 6호선,182,GS더프레시 성북보문점,282,동부건설,1.11101E+13,6,12
숭인동,삼전솔하임2차,10,296-19,16.67,"11,700",2012,37.5724122,127.0167423,오디세이학교,137,동묘앞역 6호선,93,홈플러스익스프레스 숭인점,167,삼전건설,1.11101E+13,1,10
숭인동,숭인상가,8,204-11,78.75,"70,000",1979,37.5721394,127.0205709,서울다솜관광고등학교,208,동묘앞역 1호선,390,이마트 청계천점,139,알 수 없음,1.11101E+13,1,8
숭인동,롯데캐슬천지인,26,76,84.95,"112,000",2004,37.5738554,127.0161891,오디세이학교,275,동묘앞역 1호선,72,홈플러스익스프레스 숭인점,38,롯데건설,1.11101E+13,2,30
숭인동,종로센트레빌,7,02월 01일,59.92,"90,000",2008,37.5809832,127.0159311,서울명신초등학교,165,창신역 6호선,182,GS더프레시 성북보문점,282,동부건설,1.11101E+13,6,12
숭인동,롯데캐슬천지인,11,76,112.54,"128,500",2004,37.5738554,127.0161891,오디세이학교,275,동묘앞역 1호선,72,홈플러스익스프레스 숭인점,38,롯데건설,1.11101E+13,2,30
숭인동,할리우드파크아파트,2,56-135,68.77,"61,000",2014,37.5788621,127.018119,서울동신초등학교,443,창신역 6호선,256,GS더프레시 성북보문점,184,알 수 없음,1.11101E+13,1,7
숭인동,삼전솔하임2차,5,296-19,16.67,"10,900",2012,37.5724122,127.0167423,오디세이학교,137,동묘앞역 6호선,93,홈플러스익스프레스 숭인점,167,삼전건설,1.11101E+13,1,10
사직동,광화문스페이스본(101동~105동),1,9,147.31,"119,000",2008,37.5744263,126.9689015,서울매동초등학교,390,경복궁역 3호선,450,서서울농협하나로마트 사직점,101,풍림산업,1.11101E+13,5,14
사직동,광화문스페이스본(101동~105동),14,9,107.91,"120,000",2008,37.5744263,126.9689015,서울매동초등학교,390,경복궁역 3호선,450,서서울농협하나로마트 사직점,101,풍림산업,1.11101E+13,5,14
사직동,광화문스페이스본(101동~105동),5,9,94.51,"104,500",2008,37.5744263,126.9689015,서울매동초등학교,390,경복궁역 3호선,450,서서울농협하나로마트 사직점,101,풍림산업,1.11101E+13,5,14
사직동,광화문스페이스본(101동~105동),6,9,159.01,"148,000",2008,37.5744263,126.9689015,서울매동초등학교,390,경복궁역 3호선,450,서서울농협하나로마트 사직점,101,풍림산업,1.11101E+13,5,14
사직동,광화문스페이스본(106동),1,09월 01일,163.33,"148,000",2008,37.5735582,126.9677738,서울매동초등학교,449,경복궁역 3호선,579,서서울농협하나로마트 사직점,233,풍림산업,1.11101E+13,1,13
사직동,광화문스페이스본(101동~105동),5,9,94.51,"106,000",2008,37.5744263,126.9689015,서울매동초등학교,390,경복궁역 3호선,450,서서울농협하나로마트 사직점,101,풍림산업,1.11101E+13,5,14
사직동,광화문스페이스본(101동~105동),2,9,121.37,"117,500",2008,37.5744263,126.9689015,서울매동초등학교,390,경복궁역 3호선,450,서서울농협하나로마트 사직점,101,풍림산업,1.11101E+13,5,14
사직동,광화문스페이스본(101동~105동),6,9,146.92,"137,000",2008,37.5744263,126.9689015,서울매동초등학교,390,경복궁역 3호선,450,서서울농협하나로마트 사직점,101,풍림산업,1.11101E+13,5,14
사직동,광화문스페이스본(101동~105동),7,9,159.01,"144,000",2008,37.5744263,126.9689015,서울매동초등학교,390,경복궁역 3호선,450,서서울농협하나로마트 사직점,101,풍림산업,1.11101E+13,5,14
사직동,광화문스페이스본(101동~105동),5,9,147.31,"148,500",2008,37.5744263,126.9689015,서울매동초등학교,390,경복궁역 3호선,450,서서울농협하나로마트 사직점,101,풍림산업,1.11101E+13,5,14
사직동,광화문스페이스본(106동),2,09월 01일,163.33,"162,000",2008,37.5735582,126.9677738,서울매동초등학교,449,경복궁역 3호선,579,서서울농협하나로마트 사직점,233,풍림산업,1.11101E+13,1,13
사직동,광화문스페이스본(101동~105동),4,9,70.8,"98,000",2008,37.5744263,126.9689015,서울매동초등학교,390,경복궁역 3호선,450,서서울농협하나로마트 사직점,101,풍림산업,1.11101E+13,5,14
사직동,광화문스페이스본(101동~105동),3,9,94.51,"115,000",2008,37.5744263,126.9689015,서울매동초등학교,390,경복궁역 3호선,450,서서울농협하나로마트 사직점,101,풍림산업,1.11101E+13,5,14
사직동,광화문스페이스본(101동~105동),14,9,145.53,"145,000",2008,37.5744263,126.9689015,서울매동초등학교,390,경복궁역 3호선,450,서서울농협하나로마트 사직점,101,풍림산업,1.11101E+13,5,14
사직동,광화문스페이스본(101동~105동),4,9,94.51,"114,000",2008,37.5744263,126.9689015,서울매동초등학교,390,경복궁역 3호선,450,서서울농협하나로마트 사직점,101,풍림산업,1.11101E+13,5,14
사직동,광화문스페이스본(101동~105동),14,9,94.51,"130,000",2008,37.5744263,126.9689015,서울매동초등학교,390,경복궁역 3호선,450,서서울농협하나로마트 사직점,101,풍림산업,1.11101E+13,5,14
사직동,광화문스페이스본(101동~105동),12,9,121.37,"149,500",2008,37.5744263,126.9689015,서울매동초등학교,390,경복궁역 3호선,450,서서울농협하나로마트 사직점,101,풍림산업,1.11101E+13,5,14
사직동,광화문스페이스본(101동~105동),2,9,158.99,"145,000",2008,37.5744263,126.9689015,서울매동초등학교,390,경복궁역 3호선,450,서서울농협하나로마트 사직점,101,풍림산업,1.11101E+13,5,14
사직동,광화문스페이스본(101동~105동),5,9,95.88,"134,000",2008,37.5744263,126.9689015,서울매동초등학교,390,경복궁역 3호선,450,서서울농협하나로마트 사직점,101,풍림산업,1.11101E+13,5,14
사직동,광화문스페이스본(101동~105동),5,9,108.07,"144,000",2008,37.5744263,126.9689015,서울매동초등학교,390,경복궁역 3호선,450,서서울농협하나로마트 사직점,101,풍림산업,1.11101E+13,5,14
사직동,광화문스페이스본(101동~105동),3,9,151.81,"170,000",2008,37.5744263,126.9689015,서울매동초등학교,390,경복궁역 3호선,450,서서울농협하나로마트 사직점,101,풍림산업,1.11101E+13,5,14
사직동,광화문스페이스본(101동~105동),8,9,94.51,"138,000",2008,37.5744263,126.9689015,서울매동초등학교,390,경복궁역 3호선,450,서서울농협하나로마트 사직점,101,풍림산업,1.11101E+13,5,14
부암동,부암스카이뷰,1,218-1,81,"49,000",2004,37.5946348,126.9640164,경기상업고등학교,826,,,,,알 수 없음,1.11101E+13,1,5
무악동,무악다온채,8,Jan-66,64.12,"39,500",2011,37.5761547,126.957914,서울독립문초등학교,293,독립문역 3호선,187,GS더프레시 무악현대점,226,알 수 없음,1.11101E+13,1,9
무악동,인왕산아이파크,6,60,157.289,"134,800",2008,37.5770089,126.9574493,서울독립문초등학교,390,독립문역 3호선,284,GS더프레시 무악현대점,329,HDC현대산업개발,1.11101E+13,17,15
무악동,현대,3,82,84.92,"81,000",2000,37.5753907,126.9608065,서울독립문초등학교,129,독립문역 3호선,274,GS더프레시 무악현대점,189,현대건설,1.11101E+13,12,13
무악동,인왕산아이파크,5,60,84.858,"93,000",2008,37.5770089,126.9574493,서울독립문초등학교,390,독립문역 3호선,284,GS더프레시 무악현대점,329,HDC현대산업개발,1.11101E+13,17,15
무악동,현대,11,82,84.92,"81,900",2000,37.5753907,126.9608065,서울독립문초등학교,129,독립문역 3호선,274,GS더프레시 무악현대점,189,현대건설,1.11101E+13,12,13
무악동,현대,19,82,84.92,"86,950",2000,37.5753907,126.9608065,서울독립문초등학교,129,독립문역 3호선,274,GS더프레시 무악현대점,189,현대건설,1.11101E+13,12,13
무악동,경희궁롯데캐슬,11,89,84.8792,"115,000",2019,37.5738242,126.9593223,서울독립문초등학교,99,독립문역 3호선,143,GS더프레시 무악현대점,61,롯데건설,1.11101E+13,4,15
무악동,현대,17,82,84.92,"80,990",2000,37.5753907,126.9608065,서울독립문초등학교,129,독립문역 3호선,274,GS더프레시 무악현대점,189,현대건설,1.11101E+13,12,13
무악동,현대,3,82,84.92,"74,950",2000,37.5753907,126.9608065,서울독립문초등학교,129,독립문역 3호선,274,GS더프레시 무악현대점,189,현대건설,1.11101E+13,12,13
무악동,경희궁롯데캐슬,15,89,84.8792,"133,500",2019,37.5738242,126.9593223,서울독립문초등학교,99,독립문역 3호선,143,GS더프레시 무악현대점,61,롯데건설,1.11101E+13,4,15
무악동,현대,5,82,60,"63,490",2000,37.5753907,126.9608065,서울독립문초등학교,129,독립문역 3호선,274,GS더프레시 무악현대점,189,현대건설,1.11101E+13,12,13
무악동,인왕산2차아이파크,10,88,112.8144,"120,500",2015,37.5757509,126.9596227,서울독립문초등학교,170,독립문역 3호선,207,GS더프레시 무악현대점,162,HDC현대산업개발,1.11101E+13,5,16
무악동,현대,11,82,114.9,"95,500",2000,37.5753907,126.9608065,서울독립문초등학교,129,독립문역 3호선,274,GS더프레시 무악현대점,189,현대건설,1.11101E+13,12,13
무악동,현대,6,82,84.92,"84,990",2000,37.5753907,126.9608065,서울독립문초등학교,129,독립문역 3호선,274,GS더프레시 무악현대점,189,현대건설,1.11101E+13,12,13
무악동,현대,8,82,84.92,"84,490",2000,37.5753907,126.9608065,서울독립문초등학교,129,독립문역 3호선,274,GS더프레시 무악현대점,189,현대건설,1.11101E+13,12,13
무악동,현대,16,82,60,"69,500",2000,37.5753907,126.9608065,서울독립문초등학교,129,독립문역 3호선,274,GS더프레시 무악현대점,189,현대건설,1.11101E+13,12,13
무악동,인왕산아이파크,17,60,84.858,"109,500",2008,37.5770089,126.9574493,서울독립문초등학교,390,독립문역 3호선,284,GS더프레시 무악현대점,329,HDC현대산업개발,1.11101E+13,17,15
무악동,인왕산아이파크,12,60,114.931,"132,000",2008,37.5770089,126.9574493,서울독립문초등학교,390,독립문역 3호선,284,GS더프레시 무악현대점,329,HDC현대산업개발,1.11101E+13,17,15
무악동,현대,17,82,114.9,"98,990",2000,37.5753907,126.9608065,서울독립문초등학교,129,독립문역 3호선,274,GS더프레시 무악현대점,189,현대건설,1.11101E+13,12,13
무악동,현대,16,82,114.9,"109,490",2000,37.5753907,126.9608065,서울독립문초등학교,129,독립문역 3호선,274,GS더프레시 무악현대점,189,현대건설,1.11101E+13,12,13
무악동,현대,13,82,84.92,"84,960",2000,37.5753907,126.9608065,서울독립문초등학교,129,독립문역 3호선,274,GS더프레시 무악현대점,189,현대건설,1.11101E+13,12,13
무악동,현대,7,82,60,"70,970",2000,37.5753907,126.9608065,서울독립문초등학교,129,독립문역 3호선,274,GS더프레시 무악현대점,189,현대건설,1.11101E+13,12,13
무악동,현대,3,82,114.9,"94,950",2000,37.5753907,126.9608065,서울독립문초등학교,129,독립문역 3호선,274,GS더프레시 무악현대점,189,현대건설,1.11101E+13,12,13
무악동,현대,3,82,60,"79,000",2000,37.5753907,126.9608065,서울독립문초등학교,129,독립문역 3호선,274,GS더프레시 무악현대점,189,현대건설,1.11101E+13,12,13
무악동,현대,11,82,84.92,"94,990",2000,37.5753907,126.9608065,서울독립문초등학교,129,독립문역 3호선,274,GS더프레시 무악현대점,189,현대건설,1.11101E+13,12,13
무악동,현대,2,82,60,"66,000",2000,37.5753907,126.9608065,서울독립문초등학교,129,독립문역 3호선,274,GS더프레시 무악현대점,189,현대건설,1.11101E+13,12,13
무악동,현대,10,82,60,"70,910",2000,37.5753907,126.9608065,서울독립문초등학교,129,독립문역 3호선,274,GS더프레시 무악현대점,189,현대건설,1.11101E+13,12,13
무악동,현대,7,82,60,"72,000",2000,37.5753907,126.9608065,서울독립문초등학교,129,독립문역 3호선,274,GS더프레시 무악현대점,189,현대건설,1.11101E+13,12,13
무악동,인왕산아이파크,13,60,84.858,"118,500",2008,37.5770089,126.9574493,서울독립문초등학교,390,독립문역 3호선,284,GS더프레시 무악현대점,329,HDC현대산업개발,1.11101E+13,17,15
무악동,현대,12,82,60,"72,990",2000,37.5753907,126.9608065,서울독립문초등학교,129,독립문역 3호선,274,GS더프레시 무악현대점,189,현대건설,1.11101E+13,12,13
무악동,현대,4,82,114.9,"110,900",2000,37.5753907,126.9608065,서울독립문초등학교,129,독립문역 3호선,274,GS더프레시 무악현대점,189,현대건설,1.11101E+13,12,13
무악동,인왕산아이파크,9,60,84.858,"120,000",2008,37.5770089,126.9574493,서울독립문초등학교,390,독립문역 3호선,284,GS더프레시 무악현대점,329,HDC현대산업개발,1.11101E+13,17,15
무악동,인왕산아이파크,9,60,84.858,"123,000",2008,37.5770089,126.9574493,서울독립문초등학교,390,독립문역 3호선,284,GS더프레시 무악현대점,329,HDC현대산업개발,1.11101E+13,17,15
무악동,인왕산아이파크,14,60,84.858,"120,700",2008,37.5770089,126.9574493,서울독립문초등학교,390,독립문역 3호선,284,GS더프레시 무악현대점,329,HDC현대산업개발,1.11101E+13,17,15
무악동,인왕산아이파크,14,60,84.858,"121,000",2008,37.5770089,126.9574493,서울독립문초등학교,390,독립문역 3호선,284,GS더프레시 무악현대점,329,HDC현대산업개발,1.11101E+13,17,15
무악동,현대,23,82,84.92,"109,490",2000,37.5753907,126.9608065,서울독립문초등학교,129,독립문역 3호선,274,GS더프레시 무악현대점,189,현대건설,1.11101E+13,12,13
무악동,현대,4,82,114.9,"118,450",2000,37.5753907,126.9608065,서울독립문초등학교,129,독립문역 3호선,274,GS더프레시 무악현대점,189,현대건설,1.11101E+13,12,13
무악동,인왕산아이파크,13,60,84.858,"127,000",2008,37.5770089,126.9574493,서울독립문초등학교,390,독립문역 3호선,284,GS더프레시 무악현대점,329,HDC현대산업개발,1.11101E+13,17,15
무악동,인왕산아이파크,6,60,84.858,"123,000",2008,37.5770089,126.9574493,서울독립문초등학교,390,독립문역 3호선,284,GS더프레시 무악현대점,329,HDC현대산업개발,1.11101E+13,17,15
무악동,경희궁롯데캐슬,3,89,59.6737,"127,000",2019,37.5738242,126.9593223,서울독립문초등학교,99,독립문역 3호선,143,GS더프레시 무악현대점,61,롯데건설,1.11101E+13,4,15
무악동,현대,6,82,84.92,"112,400",2000,37.5753907,126.9608065,서울독립문초등학교,129,독립문역 3호선,274,GS더프레시 무악현대점,189,현대건설,1.11101E+13,12,13
무악동,현대,1,82,60,"86,500",2000,37.5753907,126.9608065,서울독립문초등학교,129,독립문역 3호선,274,GS더프레시 무악현대점,189,현대건설,1.11101E+13,12,13
무악동,현대,9,82,84.92,"109,990",2000,37.5753907,126.9608065,서울독립문초등학교,129,독립문역 3호선,274,GS더프레시 무악현대점,189,현대건설,1.11101E+13,12,13
무악동,인왕산아이파크,13,60,84.858,"130,000",2008,37.5770089,126.9574493,서울독립문초등학교,390,독립문역 3호선,284,GS더프레시 무악현대점,329,HDC현대산업개발,1.11101E+13,17,15
무악동,인왕산아이파크,13,60,84.858,"144,000",2008,37.5770089,126.9574493,서울독립문초등학교,390,독립문역 3호선,284,GS더프레시 무악현대점,329,HDC현대산업개발,1.11101E+13,17,15
무악동,인왕산아이파크,2,60,84.858,"120,000",2008,37.5770089,126.9574493,서울독립문초등학교,390,독립문역 3호선,284,GS더프레시 무악현대점,329,HDC현대산업개발,1.11101E+13,17,15
무악동,경희궁롯데캐슬,1,89,84.8792,"151,000",2019,37.5738242,126.9593223,서울독립문초등학교,99,독립문역 3호선,143,GS더프레시 무악현대점,61,롯데건설,1.11101E+13,4,15
무악동,현대,10,82,84.92,"124,950",2000,37.5753907,126.9608065,서울독립문초등학교,129,독립문역 3호선,274,GS더프레시 무악현대점,189,현대건설,1.11101E+13,12,13
무악동,인왕산아이파크,2,60,84.858,"120,000",2008,37.5770089,126.9574493,서울독립문초등학교,390,독립문역 3호선,284,GS더프레시 무악현대점,329,HDC현대산업개발,1.11101E+13,17,15
무악동,인왕산아이파크,11,60,114.931,"140,000",2008,37.5770089,126.9574493,서울독립문초등학교,390,독립문역 3호선,284,GS더프레시 무악현대점,329,HDC현대산업개발,1.11101E+13,17,15
무악동,인왕산아이파크,8,60,84.858,"139,800",2008,37.5770089,126.9574493,서울독립문초등학교,390,독립문역 3호선,284,GS더프레시 무악현대점,329,HDC현대산업개발,1.11101E+13,17,15
무악동,현대,18,82,84.92,"123,460",2000,37.5753907,126.9608065,서울독립문초등학교,129,독립문역 3호선,274,GS더프레시 무악현대점,189,현대건설,1.11101E+13,12,13
무악동,현대,14,82,84.92,"126,990",2000,37.5753907,126.9608065,서울독립문초등학교,129,독립문역 3호선,274,GS더프레시 무악현대점,189,현대건설,1.11101E+13,12,13
무악동,인왕산아이파크,1,60,84.858,"129,000",2008,37.5770089,126.9574493,서울독립문초등학교,390,독립문역 3호선,284,GS더프레시 무악현대점,329,HDC현대산업개발,1.11101E+13,17,15
무악동,현대,5,82,60,"98,950",2000,37.5753907,126.9608065,서울독립문초등학교,129,독립문역 3호선,274,GS더프레시 무악현대점,189,현대건설,1.11101E+13,12,13
무악동,현대,6,82,60,"94,490",2000,37.5753907,126.9608065,서울독립문초등학교,129,독립문역 3호선,274,GS더프레시 무악현대점,189,현대건설,1.11101E+13,12,13
무악동,현대,10,82,114.9,"140,000",2000,37.5753907,126.9608065,서울독립문초등학교,129,독립문역 3호선,274,GS더프레시 무악현대점,189,현대건설,1.11101E+13,12,13
무악동,현대,10,82,114.9,"139,950",2000,37.5753907,126.9608065,서울독립문초등학교,129,독립문역 3호선,274,GS더프레시 무악현대점,189,현대건설,1.11101E+13,12,13
무악동,인왕산아이파크,2,60,114.931,"137,500",2008,37.5770089,126.9574493,서울독립문초등학교,390,독립문역 3호선,284,GS더프레시 무악현대점,329,HDC현대산업개발,1.11101E+13,17,15
무악동,인왕산아이파크,9,60,114.931,"164,500",2008,37.5770089,126.9574493,서울독립문초등학교,390,독립문역 3호선,284,GS더프레시 무악현대점,329,HDC현대산업개발,1.11101E+13,17,15
무악동,인왕산아이파크,14,60,84.858,"133,000",2008,37.5770089,126.9574493,서울독립문초등학교,390,독립문역 3호선,284,GS더프레시 무악현대점,329,HDC현대산업개발,1.11101E+13,17,15
무악동,현대,19,82,84.92,"137,990",2000,37.5753907,126.9608065,서울독립문초등학교,129,독립문역 3호선,274,GS더프레시 무악현대점,189,현대건설,1.11101E+13,12,13
명륜3가,한빛,4,01월 30일,59.73,"34,500",1999,37.5894209,126.9949159,성균관대학교 인문사회과학캠퍼스,148,한성대입구역 4호선,986,홈플러스익스프레스 명륜점,504,알 수 없음,1.11101E+13,1,7
명륜2가,아남1,2,4,84.9,"74,800",1995,37.5855466,126.9994103,동성중학교,279,혜화역 4호선,448,홈플러스익스프레스 명륜2점,95,알 수 없음,1.11101E+13,3,20
명륜2가,아남1,13,4,84.9,"85,800",1995,37.5855466,126.9994103,동성중학교,279,혜화역 4호선,448,홈플러스익스프레스 명륜2점,95,알 수 없음,1.11101E+13,3,20
명륜2가,아남1,6,4,84.9,"80,000",1995,37.5855466,126.9994103,동성중학교,279,혜화역 4호선,448,홈플러스익스프레스 명륜2점,95,알 수 없음,1.11101E+13,3,20
명륜2가,명륜동주상복합아남아파트,6,237,47.43,"52,000",1999,37.585619,127.0002684,동성중학교,203,혜화역 4호선,423,홈플러스익스프레스 명륜2점,47,알 수 없음,1.11101E+13,1,8
명륜2가,아남1,14,4,84.9,"89,800",1995,37.5855466,126.9994103,동성중학교,279,혜화역 4호선,448,홈플러스익스프레스 명륜2점,95,알 수 없음,1.11101E+13,3,20
명륜2가,아남1,16,4,84.9,"89,800",1995,37.5855466,126.9994103,동성중학교,279,혜화역 4호선,448,홈플러스익스프레스 명륜2점,95,알 수 없음,1.11101E+13,3,20
명륜2가,아남1,16,4,84.8,"90,000",1995,37.5855466,126.9994103,동성중학교,279,혜화역 4호선,448,홈플러스익스프레스 명륜2점,95,알 수 없음,1.11101E+13,3,20
명륜2가,명륜동주상복합아남아파트,7,237,172.17,"149,900",1999,37.585619,127.0002684,동성중학교,203,혜화역 4호선,423,홈플러스익스프레스 명륜2점,47,알 수 없음,1.11101E+13,1,8
명륜2가,명륜동주상복합아남아파트,3,237,172.17,"145,000",1999,37.585619,127.0002684,동성중학교,203,혜화역 4호선,423,홈플러스익스프레스 명륜2점,47,알 수 없음,1.11101E+13,1,8
명륜2가,아남1,9,4,84.9,"109,250",1995,37.5855466,126.9994103,동성중학교,279,혜화역 4호선,448,홈플러스익스프레스 명륜2점,95,알 수 없음,1.11101E+13,3,20
명륜2가,아남1,19,4,84.9,"112,000",1995,37.5855466,126.9994103,동성중학교,279,혜화역 4호선,448,홈플러스익스프레스 명륜2점,95,알 수 없음,1.11101E+13,3,20
명륜2가,아남1,17,4,84.9,"111,500",1995,37.5855466,126.9994103,동성중학교,279,혜화역 4호선,448,홈플러스익스프레스 명륜2점,95,알 수 없음,1.11101E+13,3,20
명륜2가,아남1,19,4,84.9,"114,000",1995,37.5855466,126.9994103,동성중학교,279,혜화역 4호선,448,홈플러스익스프레스 명륜2점,95,알 수 없음,1.11101E+13,3,20
명륜1가,아미레스아파트,4,May-45,84.59,"59,500",2002,37.586967,126.9988974,서울혜화초등학교,255,혜화역 4호선,609,홈플러스익스프레스 명륜점,84,알 수 없음,1.11101E+13,1,7
명륜1가,리치캐슬아파트,1,33-85,71.31,"48,000",2003,37.588565,126.9978265,서울혜화초등학교,194,한성대입구역 4호선,723,홈플러스익스프레스 명륜점,239,알 수 없음,1.11101E+13,1,6
명륜1가,건양하늘터,1,23,84.78,"84,000",2006,37.5878613,126.9978962,서울혜화초등학교,226,한성대입구역 4호선,720,홈플러스익스프레스 명륜점,190,알 수 없음,1.11101E+13,1,12
동숭동,동성아파트(1동),1,4-161,49.56,"23,000",1999,37.5834415,127.00626,동성고등학교,335,혜화역 4호선,411,롯데슈퍼프레시 대학로점,327,알 수 없음,1.11101E+13,1,5
동숭동,동성아파트(1동),3,4-161,57.96,"24,750",1999,37.5834415,127.00626,동성고등학교,335,혜화역 4호선,411,롯데슈퍼프레시 대학로점,327,알 수 없음,1.11101E+13,1,5
당주동,롯데미도파광화문빌딩,8,145,65.79,"50,200",1981,37.571377,126.9737006,서울덕수초등학교,314,광화문역 5호선,242,홈플러스익스프레스 광화문점,132,알 수 없음,1.11101E+13,1,10
내수동,경희궁의아침3단지,8,72,174.55,"167,000",2004,37.573598,126.9720984,서울덕수초등학교,592,경복궁역 3호선,282,서서울농협하나로마트 사직점,223,쌍용,1.11101E+13,1,16
내수동,경희궁의아침3단지,8,72,174.55,"167,000",2004,37.573598,126.9720984,서울덕수초등학교,592,경복궁역 3호선,282,서서울농협하나로마트 사직점,223,쌍용,1.11101E+13,1,16
내수동,세종로대우,13,167,109.91,"78,500",1994,37.5727874,126.9732496,서울덕수초등학교,475,광화문역 5호선,307,홈플러스익스프레스 광화문점,280,알 수 없음,1.11101E+13,1,15
내수동,경희궁의아침3단지,12,72,174.55,"178,000",2004,37.573598,126.9720984,서울덕수초등학교,592,경복궁역 3호선,282,서서울농협하나로마트 사직점,223,쌍용,1.11101E+13,1,16
내수동,경희궁의아침3단지,13,72,150.48,"160,000",2004,37.573598,126.9720984,서울덕수초등학교,592,경복궁역 3호선,282,서서울농협하나로마트 사직점,223,쌍용,1.11101E+13,1,16
내수동,경희궁의아침3단지,7,72,123.13,"147,500",2004,37.573598,126.9720984,서울덕수초등학교,592,경복궁역 3호선,282,서서울농협하나로마트 사직점,223,쌍용,1.11101E+13,1,16
내수동,경희궁의아침4단지,3,73,124.17,"143,000",2004,37.5726327,126.9722416,서울덕수초등학교,489,경복궁역 3호선,374,서서울농협하나로마트 사직점,304,쌍용,1.11101E+13,1,16
내수동,세종로대우,12,167,66.96,"61,500",1994,37.5727874,126.9732496,서울덕수초등학교,475,광화문역 5호선,307,홈플러스익스프레스 광화문점,280,알 수 없음,1.11101E+13,1,15
내수동,경희궁의아침3단지,7,72,150.48,"165,000",2004,37.573598,126.9720984,서울덕수초등학교,592,경복궁역 3호선,282,서서울농협하나로마트 사직점,223,쌍용,1.11101E+13,1,16
내수동,경희궁의아침3단지,13,72,123.13,"180,000",2004,37.573598,126.9720984,서울덕수초등학교,592,경복궁역 3호선,282,서서울농협하나로마트 사직점,223,쌍용,1.11101E+13,1,16
내수동,경희궁의아침2단지,4,71,174.55,"175,000",2004,37.5739773,126.9713123,서울매동초등학교,558,경복궁역 3호선,292,서서울농협하나로마트 사직점,141,쌍용,1.11101E+13,1,16
내수동,경희궁파크팰리스,5,95,147.62,"175,000",2003,37.574191,126.9705893,서울매동초등학교,497,경복궁역 3호선,327,서서울농협하나로마트 사직점,77,삼성건설,1.11101E+13,3,16
내수동,경희궁의아침4단지,13,73,150.48,"205,000",2004,37.5726327,126.9722416,서울덕수초등학교,489,경복궁역 3호선,374,서서울농협하나로마트 사직점,304,쌍용,1.11101E+13,1,16
내수동,경희궁의아침2단지,4,71,124.17,"177,000",2004,37.5739773,126.9713123,서울매동초등학교,558,경복궁역 3호선,292,서서울농협하나로마트 사직점,141,쌍용,1.11101E+13,1,16
교북동,경희궁자이(4단지),19,126,37.2635,"76,000",2017,37.5715566,126.9614259,대신고등학교,219,독립문역 3호선,447,농협하나로유통 풍기인삼하나로마트 서대문점,151,GS건설,1.11101E+13,3,19
교북동,경희궁자이(4단지),12,126,45.879,"96,500",2017,37.5715566,126.9614259,대신고등학교,219,독립문역 3호선,447,농협하나로유통 풍기인삼하나로마트 서대문점,151,GS건설,1.11101E+13,3,19
교북동,경희궁자이(4단지),19,126,45.879,"95,000",2017,37.5715566,126.9614259,대신고등학교,219,독립문역 3호선,447,농협하나로유통 풍기인삼하나로마트 서대문점,151,GS건설,1.11101E+13,3,19
교북동,경희궁자이(4단지),8,126,45.879,"102,000",2017,37.5715566,126.9614259,대신고등학교,219,독립문역 3호선,447,농협하나로유통 풍기인삼하나로마트 서대문점,151,GS건설,1.11101E+13,3,19
교북동,동아,4,101,99.29,"87,700",1995,37.571464,126.9620635,대신고등학교,224,독립문역 3호선,495,농협하나로유통 풍기인삼하나로마트 서대문점,114,알 수 없음,1.11101E+13,1,11
교북동,경희궁자이(4단지),18,126,45.879,"109,000",2017,37.5715566,126.9614259,대신고등학교,219,독립문역 3호선,447,농협하나로유통 풍기인삼하나로마트 서대문점,151,GS건설,1.11101E+13,3,19
